id,cp,estado,municipio,localidad,estimlo_ft,time_zone
78780,79961,SLP,,,0,America/Mexico_City
78781,79962,SLP,37,,0,America/Mexico_City
78782,79963,SLP,37,,0,America/Mexico_City
78783,79964,SLP,37,,0,America/Mexico_City
78784,79965,SLP,37,,0,America/Mexico_City
78785,79966,SLP,37,,0,America/Mexico_City
78786,79967,SLP,37,,0,America/Mexico_City
78787,79968,SLP,,,0,America/Mexico_City
78788,79969,SLP,,,0,America/Mexico_City
78789,79970,SLP,57,,0,America/Mexico_City
78790,79971,SLP,,,0,America/Mexico_City
78791,79972,SLP,,,0,America/Mexico_City
78792,79973,SLP,57,,0,America/Mexico_City
78793,79974,SLP,57,,0,America/Mexico_City
78794,79975,SLP,57,,0,America/Mexico_City
78795,79976,SLP,57,,0,America/Mexico_City
78796,79977,SLP,57,,0,America/Mexico_City
78797,79978,SLP,57,,0,America/Mexico_City
78798,79979,SLP,,,0,America/Mexico_City
78799,79980,SLP,37,,0,America/Mexico_City
78800,79981,SLP,37,,0,America/Mexico_City
78801,79982,SLP,37,,0,America/Mexico_City
78802,79983,SLP,37,,0,America/Mexico_City
78803,79984,SLP,,,0,America/Mexico_City
78804,79985,SLP,37,,0,America/Mexico_City
78805,79986,SLP,37,,0,America/Mexico_City
78806,79987,SLP,37,,0,America/Mexico_City
78807,79988,SLP,,,0,America/Mexico_City
78808,79989,SLP,,,0,America/Mexico_City
78809,79990,SLP,37,,0,America/Mexico_City
78810,79991,SLP,37,,0,America/Mexico_City
78811,79992,SLP,,,0,America/Mexico_City
78812,79993,SLP,37,,0,America/Mexico_City
78813,79994,SLP,37,,0,America/Mexico_City
78814,79995,SLP,37,,0,America/Mexico_City
78815,79996,SLP,37,,0,America/Mexico_City
78816,79997,SLP,37,,0,America/Mexico_City
78817,79998,SLP,,,0,America/Mexico_City
78818,79999,SLP,,,0,America/Mexico_City
78819,00000,SON,0,0,0,America/Hermosillo
78820,83000,SON,30,7,0,America/Hermosillo
78821,83001,SON,,,0,America/Hermosillo
78822,83002,SON,,,0,America/Hermosillo
78823,83003,SON,,,0,America/Hermosillo
78824,83004,SON,,,0,America/Hermosillo
78825,83005,SON,,,0,America/Hermosillo
78826,83006,SON,,,0,America/Hermosillo
78827,83007,SON,,,0,America/Hermosillo
78828,83008,SON,,,0,America/Hermosillo
78829,83009,SON,,,0,America/Hermosillo
78830,83010,SON,30,7,0,America/Hermosillo
78831,83011,SON,,,0,America/Hermosillo
78832,83012,SON,,,0,America/Hermosillo
78833,83013,SON,30,7,0,America/Hermosillo
78834,83014,SON,,,0,America/Hermosillo
78835,83015,SON,30,7,0,America/Hermosillo
78836,83016,SON,30,7,0,America/Hermosillo
78837,83017,SON,,,0,America/Hermosillo
78838,83018,SON,,,0,America/Hermosillo
78839,83019,SON,,,0,America/Hermosillo
78840,83020,SON,30,7,0,America/Hermosillo
78841,83021,SON,,,0,America/Hermosillo
78842,83022,SON,,,0,America/Hermosillo
78843,83023,SON,,,0,America/Hermosillo
78844,83024,SON,,,0,America/Hermosillo
78845,83025,SON,,,0,America/Hermosillo
78846,83026,SON,,,0,America/Hermosillo
78847,83027,SON,,,0,America/Hermosillo
78848,83028,SON,,,0,America/Hermosillo
78849,83029,SON,30,7,0,America/Hermosillo
78850,83030,SON,30,7,0,America/Hermosillo
78851,83031,SON,,,0,America/Hermosillo
78852,83032,SON,,,0,America/Hermosillo
78853,83033,SON,,,0,America/Hermosillo
78854,83034,SON,,,0,America/Hermosillo
78855,83035,SON,,,0,America/Hermosillo
78856,83036,SON,,,0,America/Hermosillo
78857,83037,SON,,,0,America/Hermosillo
78858,83038,SON,,,0,America/Hermosillo
78859,83039,SON,,,0,America/Hermosillo
78860,83040,SON,30,7,0,America/Hermosillo
78861,83041,SON,,,0,America/Hermosillo
78862,83042,SON,,,0,America/Hermosillo
78863,83043,SON,,,0,America/Hermosillo
78864,83044,SON,,,0,America/Hermosillo
78865,83045,SON,,,0,America/Hermosillo
78866,83046,SON,,,0,America/Hermosillo
78867,83047,SON,,,0,America/Hermosillo
78868,83048,SON,,,0,America/Hermosillo
78869,83049,SON,,,0,America/Hermosillo
78870,83050,SON,30,7,0,America/Hermosillo
78871,83051,SON,,,0,America/Hermosillo
78872,83052,SON,,,0,America/Hermosillo
78873,83053,SON,,,0,America/Hermosillo
78874,83054,SON,,,0,America/Hermosillo
78875,83055,SON,,,0,America/Hermosillo
78876,83056,SON,,,0,America/Hermosillo
78877,83057,SON,,,0,America/Hermosillo
78878,83058,SON,,,0,America/Hermosillo
78879,83059,SON,,,0,America/Hermosillo
78880,83060,SON,30,7,0,America/Hermosillo
78881,83061,SON,,,0,America/Hermosillo
78882,83062,SON,,,0,America/Hermosillo
78883,83063,SON,,,0,America/Hermosillo
78884,83064,SON,,,0,America/Hermosillo
78885,83065,SON,,,0,America/Hermosillo
78886,83066,SON,,,0,America/Hermosillo
78887,83067,SON,30,7,0,America/Hermosillo
78888,83068,SON,30,7,0,America/Hermosillo
78889,83069,SON,,,0,America/Hermosillo
78890,83070,SON,30,7,0,America/Hermosillo
78891,83071,SON,,,0,America/Hermosillo
78892,83072,SON,,,0,America/Hermosillo
78893,83073,SON,,,0,America/Hermosillo
78894,83074,SON,,,0,America/Hermosillo
78895,83075,SON,,,0,America/Hermosillo
78896,83076,SON,,,0,America/Hermosillo
78897,83077,SON,,,0,America/Hermosillo
78898,83078,SON,30,7,0,America/Hermosillo
78899,83079,SON,30,7,0,America/Hermosillo
78900,83080,SON,30,7,0,America/Hermosillo
78901,83081,SON,,,0,America/Hermosillo
78902,83082,SON,,,0,America/Hermosillo
78903,83083,SON,,,0,America/Hermosillo
78904,83084,SON,,,0,America/Hermosillo
78905,83085,SON,,,0,America/Hermosillo
78906,83086,SON,,,0,America/Hermosillo
78907,83087,SON,,,0,America/Hermosillo
78908,83088,SON,,,0,America/Hermosillo
78909,83089,SON,30,7,0,America/Hermosillo
78910,83090,SON,30,7,0,America/Hermosillo
78911,83091,SON,,,0,America/Hermosillo
78912,83092,SON,,,0,America/Hermosillo
78913,83093,SON,,,0,America/Hermosillo
78914,83094,SON,,,0,America/Hermosillo
78915,83095,SON,,,0,America/Hermosillo
78916,83096,SON,,,0,America/Hermosillo
78917,83097,SON,,,0,America/Hermosillo
78918,83098,SON,,,0,America/Hermosillo
78919,83099,SON,,,0,America/Hermosillo
78920,83100,SON,30,7,0,America/Hermosillo
78921,83101,SON,,,0,America/Hermosillo
78922,83102,SON,,,0,America/Hermosillo
78923,83103,SON,30,7,0,America/Hermosillo
78924,83104,SON,30,7,0,America/Hermosillo
78925,83105,SON,30,7,0,America/Hermosillo
78926,83106,SON,30,7,0,America/Hermosillo
78927,83107,SON,30,7,0,America/Hermosillo
78928,83108,SON,,,0,America/Hermosillo
78929,83109,SON,,,0,America/Hermosillo
78930,83110,SON,30,7,0,America/Hermosillo
78931,83111,SON,,,0,America/Hermosillo
78932,83112,SON,,,0,America/Hermosillo
78933,83113,SON,30,7,0,America/Hermosillo
78934,83114,SON,30,7,0,America/Hermosillo
78935,83115,SON,30,7,0,America/Hermosillo
78936,83116,SON,30,7,0,America/Hermosillo
78937,83117,SON,30,7,0,America/Hermosillo
78938,83118,SON,30,7,0,America/Hermosillo
78939,83119,SON,,,0,America/Hermosillo
78940,83120,SON,30,7,0,America/Hermosillo
78941,83121,SON,,,0,America/Hermosillo
78942,83122,SON,,,0,America/Hermosillo
78943,83123,SON,,,0,America/Hermosillo
78944,83124,SON,,,0,America/Hermosillo
78945,83125,SON,30,7,0,America/Hermosillo
78946,83126,SON,30,7,0,America/Hermosillo
78947,83127,SON,30,7,0,America/Hermosillo
78948,83128,SON,30,7,0,America/Hermosillo
78949,83129,SON,30,7,0,America/Hermosillo
78950,83130,SON,30,7,0,America/Hermosillo
78951,83131,SON,,,0,America/Hermosillo
78952,83132,SON,,,0,America/Hermosillo
78953,83133,SON,,,0,America/Hermosillo
78954,83134,SON,,,0,America/Hermosillo
78955,83135,SON,,,0,America/Hermosillo
78956,83136,SON,30,7,0,America/Hermosillo
78957,83137,SON,30,7,0,America/Hermosillo
78958,83138,SON,30,7,0,America/Hermosillo
78959,83139,SON,30,7,0,America/Hermosillo
78960,83140,SON,30,7,0,America/Hermosillo
78961,83141,SON,,,0,America/Hermosillo
78962,83142,SON,,,0,America/Hermosillo
78963,83143,SON,,,0,America/Hermosillo
78964,83144,SON,30,7,0,America/Hermosillo
78965,83145,SON,30,7,0,America/Hermosillo
78966,83146,SON,30,7,0,America/Hermosillo
78967,83147,SON,30,7,0,America/Hermosillo
78968,83148,SON,30,7,0,America/Hermosillo
78969,83149,SON,30,7,0,America/Hermosillo
78970,83150,SON,30,7,0,America/Hermosillo
78971,83151,SON,,,0,America/Hermosillo
78972,83152,SON,,,0,America/Hermosillo
78973,83153,SON,,,0,America/Hermosillo
78974,83154,SON,,,0,America/Hermosillo
78975,83155,SON,,,0,America/Hermosillo
78976,83156,SON,30,7,0,America/Hermosillo
78977,83157,SON,30,7,0,America/Hermosillo
78978,83158,SON,,,0,America/Hermosillo
78979,83159,SON,30,7,0,America/Hermosillo
78980,83160,SON,30,7,0,America/Hermosillo
78981,83161,SON,,,0,America/Hermosillo
78982,83162,SON,,,0,America/Hermosillo
78983,83163,SON,,,0,America/Hermosillo
78984,83164,SON,30,7,0,America/Hermosillo
78985,83165,SON,30,7,0,America/Hermosillo
78986,83166,SON,30,7,0,America/Hermosillo
78987,83167,SON,,,0,America/Hermosillo
78988,83168,SON,,,0,America/Hermosillo
78989,83169,SON,,,0,America/Hermosillo
78990,83170,SON,30,7,0,America/Hermosillo
78991,83171,SON,30,7,0,America/Hermosillo
78992,83172,SON,,,0,America/Hermosillo
78993,83173,SON,30,7,0,America/Hermosillo
78994,83174,SON,30,7,0,America/Hermosillo
78995,83175,SON,30,7,0,America/Hermosillo
78996,83176,SON,30,7,0,America/Hermosillo
78997,83177,SON,30,7,0,America/Hermosillo
78998,83178,SON,30,7,0,America/Hermosillo
78999,83179,SON,30,7,0,America/Hermosillo
79000,83180,SON,30,7,0,America/Hermosillo
79001,83181,SON,,,0,America/Hermosillo
79002,83182,SON,,,0,America/Hermosillo
79003,83183,SON,,,0,America/Hermosillo
79004,83184,SON,,,0,America/Hermosillo
79005,83185,SON,,,0,America/Hermosillo
79006,83186,SON,,,0,America/Hermosillo
79007,83187,SON,,,0,America/Hermosillo
79008,83188,SON,30,7,0,America/Hermosillo
79009,83189,SON,,,0,America/Hermosillo
79010,83190,SON,30,7,0,America/Hermosillo
79011,83191,SON,,,0,America/Hermosillo
79012,83192,SON,,,0,America/Hermosillo
79013,83193,SON,,,0,America/Hermosillo
79014,83194,SON,,,0,America/Hermosillo
79015,83195,SON,,,0,America/Hermosillo
79016,83196,SON,,,0,America/Hermosillo
79017,83197,SON,,,0,America/Hermosillo
79018,83198,SON,30,7,0,America/Hermosillo
79019,83199,SON,,,0,America/Hermosillo
79020,83200,SON,30,7,0,America/Hermosillo
79021,83201,SON,,,0,America/Hermosillo
79022,83202,SON,,,0,America/Hermosillo
79023,83203,SON,,,0,America/Hermosillo
79024,83204,SON,30,7,0,America/Hermosillo
79025,83205,SON,30,7,0,America/Hermosillo
79026,83206,SON,30,7,0,America/Hermosillo
79027,83207,SON,30,7,0,America/Hermosillo
79028,83208,SON,30,7,0,America/Hermosillo
79029,83209,SON,30,7,0,America/Hermosillo
79030,83210,SON,30,7,0,America/Hermosillo
79031,83211,SON,,,0,America/Hermosillo
79032,83212,SON,,,0,America/Hermosillo
79033,83213,SON,,,0,America/Hermosillo
79034,83214,SON,30,7,0,America/Hermosillo
79035,83215,SON,,,0,America/Hermosillo
79036,83216,SON,,,0,America/Hermosillo
79037,83217,SON,,,0,America/Hermosillo
79038,83218,SON,,,0,America/Hermosillo
79039,83219,SON,30,7,0,America/Hermosillo
79040,83220,SON,30,7,0,America/Hermosillo
79041,83221,SON,,,0,America/Hermosillo
79042,83222,SON,,,0,America/Hermosillo
79043,83223,SON,30,7,0,America/Hermosillo
79044,83224,SON,30,7,0,America/Hermosillo
79045,83225,SON,,,0,America/Hermosillo
79046,83226,SON,,,0,America/Hermosillo
79047,83227,SON,,,0,America/Hermosillo
79048,83228,SON,,,0,America/Hermosillo
79049,83229,SON,30,7,0,America/Hermosillo
79050,83230,SON,30,7,0,America/Hermosillo
79051,83231,SON,,,0,America/Hermosillo
79052,83232,SON,,,0,America/Hermosillo
79053,83233,SON,,,0,America/Hermosillo
79054,83234,SON,,,0,America/Hermosillo
79055,83235,SON,,,0,America/Hermosillo
79056,83236,SON,,,0,America/Hermosillo
79057,83237,SON,,,0,America/Hermosillo
79058,83238,SON,,,0,America/Hermosillo
79059,83239,SON,,,0,America/Hermosillo
79060,83240,SON,30,7,0,America/Hermosillo
79061,83241,SON,,,0,America/Hermosillo
79062,83242,SON,,,0,America/Hermosillo
79063,83243,SON,30,7,0,America/Hermosillo
79064,83244,SON,,,0,America/Hermosillo
79065,83245,SON,30,7,0,America/Hermosillo
79066,83246,SON,30,7,0,America/Hermosillo
79067,83247,SON,30,7,0,America/Hermosillo
79068,83248,SON,30,7,0,America/Hermosillo
79069,83249,SON,30,7,0,America/Hermosillo
79070,83250,SON,30,7,0,America/Hermosillo
79071,83251,SON,,,0,America/Hermosillo
79072,83252,SON,,,0,America/Hermosillo
79073,83253,SON,,,0,America/Hermosillo
79074,83254,SON,,,0,America/Hermosillo
79075,83255,SON,30,7,0,America/Hermosillo
79076,83256,SON,,,0,America/Hermosillo
79077,83257,SON,,,0,America/Hermosillo
79078,83258,SON,,,0,America/Hermosillo
79079,83259,SON,,,0,America/Hermosillo
79080,83260,SON,30,7,0,America/Hermosillo
79081,83261,SON,,,0,America/Hermosillo
79082,83262,SON,,,0,America/Hermosillo
79083,83263,SON,,,0,America/Hermosillo
79084,83264,SON,,,0,America/Hermosillo
79085,83265,SON,,,0,America/Hermosillo
79086,83266,SON,,,0,America/Hermosillo
79087,83267,SON,,,0,America/Hermosillo
79088,83268,SON,,,0,America/Hermosillo
79089,83269,SON,30,7,0,America/Hermosillo
79090,83270,SON,30,7,0,America/Hermosillo
79091,83271,SON,,,0,America/Hermosillo
79092,83272,SON,,,0,America/Hermosillo
79093,83273,SON,,,0,America/Hermosillo
79094,83274,SON,,,0,America/Hermosillo
79095,83275,SON,,,0,America/Hermosillo
79096,83276,SON,,,0,America/Hermosillo
79097,83277,SON,,,0,America/Hermosillo
79098,83278,SON,30,7,0,America/Hermosillo
79099,83279,SON,30,7,0,America/Hermosillo
79100,83280,SON,30,7,0,America/Hermosillo
79101,83281,SON,,,0,America/Hermosillo
79102,83282,SON,,,0,America/Hermosillo
79103,83283,SON,30,7,0,America/Hermosillo
79104,83284,SON,30,7,0,America/Hermosillo
79105,83285,SON,30,7,0,America/Hermosillo
79106,83286,SON,30,7,0,America/Hermosillo
79107,83287,SON,30,7,0,America/Hermosillo
79108,83288,SON,30,7,0,America/Hermosillo
79109,83289,SON,30,7,0,America/Hermosillo
79110,83290,SON,30,7,0,America/Hermosillo
79111,83291,SON,,,0,America/Hermosillo
79112,83292,SON,,,0,America/Hermosillo
79113,83293,SON,30,7,0,America/Hermosillo
79114,83294,SON,30,7,0,America/Hermosillo
79115,83295,SON,30,7,0,America/Hermosillo
79116,83296,SON,30,7,0,America/Hermosillo
79117,83297,SON,30,7,0,America/Hermosillo
79118,83298,SON,,,0,America/Hermosillo
79119,83299,SON,30,7,0,America/Hermosillo
79120,83300,SON,30,,0,America/Hermosillo
79121,83301,SON,,,0,America/Hermosillo
79122,83302,SON,,,0,America/Hermosillo
79123,83303,SON,30,,0,America/Hermosillo
79124,83304,SON,30,,0,America/Hermosillo
79125,83305,SON,30,,0,America/Hermosillo
79126,83306,SON,30,,0,America/Hermosillo
79127,83307,SON,30,,0,America/Hermosillo
79128,83308,SON,,,0,America/Hermosillo
79129,83309,SON,30,,0,America/Hermosillo
79130,83310,SON,30,,0,America/Hermosillo
79131,83311,SON,,,0,America/Hermosillo
79132,83312,SON,,,0,America/Hermosillo
79133,83313,SON,30,,0,America/Hermosillo
79134,83314,SON,30,,0,America/Hermosillo
79135,83315,SON,30,,0,America/Hermosillo
79136,83316,SON,30,,0,America/Hermosillo
79137,83317,SON,30,,0,America/Hermosillo
79138,83318,SON,,,0,America/Hermosillo
79139,83319,SON,,,0,America/Hermosillo
79140,83320,SON,30,,0,America/Hermosillo
79141,83321,SON,,,0,America/Hermosillo
79142,83322,SON,,,0,America/Hermosillo
79143,83323,SON,30,,0,America/Hermosillo
79144,83324,SON,30,,0,America/Hermosillo
79145,83325,SON,30,,0,America/Hermosillo
79146,83326,SON,30,,0,America/Hermosillo
79147,83327,SON,30,,0,America/Hermosillo
79148,83328,SON,30,,0,America/Hermosillo
79149,83329,SON,,,0,America/Hermosillo
79150,83330,SON,30,,0,America/Hermosillo
79151,83331,SON,,,0,America/Hermosillo
79152,83332,SON,,,0,America/Hermosillo
79153,83333,SON,30,,0,America/Hermosillo
79154,83334,SON,30,,0,America/Hermosillo
79155,83335,SON,30,,0,America/Hermosillo
79156,83336,SON,30,,0,America/Hermosillo
79157,83337,SON,30,,0,America/Hermosillo
79158,83338,SON,30,,0,America/Hermosillo
79159,83339,SON,,,0,America/Hermosillo
79160,83340,SON,30,,0,America/Hermosillo
79161,83341,SON,,,0,America/Hermosillo
79162,83342,SON,30,,0,America/Hermosillo
79163,83343,SON,30,,0,America/Hermosillo
79164,83344,SON,30,,0,America/Hermosillo
79165,83345,SON,,,0,America/Hermosillo
79166,83346,SON,30,,0,America/Hermosillo
79167,83347,SON,30,,0,America/Hermosillo
79168,83348,SON,30,,0,America/Hermosillo
79169,83349,SON,30,,0,America/Hermosillo
79170,83350,SON,30,,0,America/Hermosillo
79171,83351,SON,,,0,America/Hermosillo
79172,83352,SON,,,0,America/Hermosillo
79173,83353,SON,30,,0,America/Hermosillo
79174,83354,SON,30,,0,America/Hermosillo
79175,83355,SON,30,,0,America/Hermosillo
79176,83356,SON,30,,0,America/Hermosillo
79177,83357,SON,30,,0,America/Hermosillo
79178,83358,SON,,,0,America/Hermosillo
79179,83359,SON,,,0,America/Hermosillo
79180,83360,SON,56,,0,America/Hermosillo
79181,83361,SON,,,0,America/Hermosillo
79182,83362,SON,,,0,America/Hermosillo
79183,83363,SON,56,,0,America/Hermosillo
79184,83364,SON,56,,0,America/Hermosillo
79185,83365,SON,56,,0,America/Hermosillo
79186,83366,SON,56,,0,America/Hermosillo
79187,83367,SON,56,,0,America/Hermosillo
79188,83368,SON,,,0,America/Hermosillo
79189,83369,SON,,,0,America/Hermosillo
79190,83370,SON,56,,0,America/Hermosillo
79191,83371,SON,,,0,America/Hermosillo
79192,83372,SON,,,0,America/Hermosillo
79193,83373,SON,56,,0,America/Hermosillo
79194,83374,SON,56,,0,America/Hermosillo
79195,83375,SON,56,,0,America/Hermosillo
79196,83376,SON,56,,0,America/Hermosillo
79197,83377,SON,56,,0,America/Hermosillo
79198,83378,SON,,,0,America/Hermosillo
79199,83379,SON,,,0,America/Hermosillo
79200,83380,SON,20,,0,America/Hermosillo
79201,83381,SON,,,0,America/Hermosillo
79202,83382,SON,,,0,America/Hermosillo
79203,83383,SON,20,,0,America/Hermosillo
79204,83384,SON,20,,0,America/Hermosillo
79205,83385,SON,,,0,America/Hermosillo
79206,83386,SON,,,0,America/Hermosillo
79207,83387,SON,,,0,America/Hermosillo
79208,83388,SON,,,0,America/Hermosillo
79209,83389,SON,,,0,America/Hermosillo
79210,83390,SON,20,,0,America/Hermosillo
79211,83391,SON,,,0,America/Hermosillo
79212,83392,SON,,,0,America/Hermosillo
79213,83393,SON,20,,0,America/Hermosillo
79214,83394,SON,20,,0,America/Hermosillo
79215,83395,SON,20,,0,America/Hermosillo
79216,83396,SON,20,,0,America/Hermosillo
79217,83397,SON,20,,0,America/Hermosillo
79218,83398,SON,,,0,America/Hermosillo
79219,83399,SON,,,0,America/Hermosillo
79220,83400,SON,55,1,1,America/Hermosillo
79221,83401,SON,,,1,America/Hermosillo
79222,83402,SON,,,1,America/Hermosillo
79223,83403,SON,55,1,1,America/Hermosillo
79224,83404,SON,,,1,America/Hermosillo
79225,83405,SON,,,1,America/Hermosillo
79226,83406,SON,,,1,America/Hermosillo
79227,83407,SON,,,1,America/Hermosillo
79228,83408,SON,,,1,America/Hermosillo
79229,83409,SON,,,1,America/Hermosillo
79230,83410,SON,,,1,America/Hermosillo
79231,83411,SON,,,1,America/Hermosillo
79232,83412,SON,,,1,America/Hermosillo
79233,83413,SON,,,1,America/Hermosillo
79234,83414,SON,,,1,America/Hermosillo
79235,83415,SON,,,1,America/Hermosillo
79236,83416,SON,,,1,America/Hermosillo
79237,83417,SON,,,1,America/Hermosillo
79238,83418,SON,,,1,America/Hermosillo
79239,83419,SON,55,1,1,America/Hermosillo
79240,83420,SON,55,1,1,America/Hermosillo
79241,83421,SON,,,1,America/Hermosillo
79242,83422,SON,,,1,America/Hermosillo
79243,83423,SON,55,1,1,America/Hermosillo
79244,83424,SON,,,1,America/Hermosillo
79245,83425,SON,,,1,America/Hermosillo
79246,83426,SON,,,1,America/Hermosillo
79247,83427,SON,,,1,America/Hermosillo
79248,83428,SON,,,1,America/Hermosillo
79249,83429,SON,,,1,America/Hermosillo
79250,83430,SON,55,1,1,America/Hermosillo
79251,83431,SON,,,1,America/Hermosillo
79252,83432,SON,,,1,America/Hermosillo
79253,83433,SON,,,1,America/Hermosillo
79254,83434,SON,,,1,America/Hermosillo
79255,83435,SON,,,1,America/Hermosillo
79256,83436,SON,,,1,America/Hermosillo
79257,83437,SON,,,1,America/Hermosillo
79258,83438,SON,,,1,America/Hermosillo
79259,83439,SON,55,1,1,America/Hermosillo
79260,83440,SON,55,1,1,America/Hermosillo
79261,83441,SON,,,1,America/Hermosillo
79262,83442,SON,,,1,America/Hermosillo
79263,83443,SON,,,1,America/Hermosillo
79264,83444,SON,,,1,America/Hermosillo
79265,83445,SON,,,1,America/Hermosillo
79266,83446,SON,,,1,America/Hermosillo
79267,83447,SON,55,1,1,America/Hermosillo
79268,83448,SON,55,1,1,America/Hermosillo
79269,83449,SON,55,1,1,America/Hermosillo
79270,83450,SON,55,1,1,America/Hermosillo
79271,83451,SON,,,1,America/Hermosillo
79272,83452,SON,,,1,America/Hermosillo
79273,83453,SON,,,1,America/Hermosillo
79274,83454,SON,,,1,America/Hermosillo
79275,83455,SON,55,1,1,America/Hermosillo
79276,83456,SON,,,1,America/Hermosillo
79277,83457,SON,55,1,1,America/Hermosillo
79278,83458,SON,55,1,1,America/Hermosillo
79279,83459,SON,55,1,1,America/Hermosillo
79280,83460,SON,,,1,America/Hermosillo
79281,83461,SON,,,1,America/Hermosillo
79282,83462,SON,,,1,America/Hermosillo
79283,83463,SON,,,1,America/Hermosillo
79284,83464,SON,,,1,America/Hermosillo
79285,83465,SON,,,1,America/Hermosillo
79286,83466,SON,,,1,America/Hermosillo
79287,83467,SON,,,1,America/Hermosillo
79288,83468,SON,,,1,America/Hermosillo
79289,83469,SON,,,1,America/Hermosillo
79290,83470,SON,55,1,1,America/Hermosillo
79291,83471,SON,,,1,America/Hermosillo
79292,83472,SON,,,1,America/Hermosillo
79293,83473,SON,,,1,America/Hermosillo
79294,83474,SON,,,1,America/Hermosillo
79295,83475,SON,,,1,America/Hermosillo
79296,83476,SON,,,1,America/Hermosillo
79297,83477,SON,,,1,America/Hermosillo
79298,83478,SON,,,1,America/Hermosillo
79299,83479,SON,55,1,1,America/Hermosillo
79300,83480,SON,55,1,1,America/Hermosillo
79301,83481,SON,,,1,America/Hermosillo
79302,83482,SON,,,1,America/Hermosillo
79303,83483,SON,,,1,America/Hermosillo
79304,83484,SON,,,1,America/Hermosillo
79305,83485,SON,,,1,America/Hermosillo
79306,83486,SON,,,1,America/Hermosillo
79307,83487,SON,55,1,1,America/Hermosillo
79308,83488,SON,55,1,1,America/Hermosillo
79309,83489,SON,55,1,1,America/Hermosillo
79310,83490,SON,55,1,1,America/Hermosillo
79311,83491,SON,,,1,America/Hermosillo
79312,83492,SON,,,1,America/Hermosillo
79313,83493,SON,,,1,America/Hermosillo
79314,83494,SON,,,1,America/Hermosillo
79315,83495,SON,,,1,America/Hermosillo
79316,83496,SON,55,1,1,America/Hermosillo
79317,83497,SON,55,1,1,America/Hermosillo
79318,83498,SON,55,1,1,America/Hermosillo
79319,83499,SON,55,1,1,America/Hermosillo
79320,83500,SON,55,,1,America/Hermosillo
79321,83501,SON,,,1,America/Hermosillo
79322,83502,SON,,,1,America/Hermosillo
79323,83503,SON,55,,1,America/Hermosillo
79324,83504,SON,55,,1,America/Hermosillo
79325,83505,SON,,,1,America/Hermosillo
79326,83506,SON,,,1,America/Hermosillo
79327,83507,SON,,,1,America/Hermosillo
79328,83508,SON,,,1,America/Hermosillo
79329,83509,SON,,,1,America/Hermosillo
79330,83510,SON,55,,1,America/Hermosillo
79331,83511,SON,,,1,America/Hermosillo
79332,83512,SON,,,1,America/Hermosillo
79333,83513,SON,55,,1,America/Hermosillo
79334,83514,SON,55,,1,America/Hermosillo
79335,83515,SON,55,,1,America/Hermosillo
79336,83516,SON,55,,1,America/Hermosillo
79337,83517,SON,55,,1,America/Hermosillo
79338,83518,SON,,,1,America/Hermosillo
79339,83519,SON,,,1,America/Hermosillo
79340,83520,SON,55,,1,America/Hermosillo
79341,83521,SON,,,1,America/Hermosillo
79342,83522,SON,,,1,America/Hermosillo
79343,83523,SON,,,1,America/Hermosillo
79344,83524,SON,,,1,America/Hermosillo
79345,83525,SON,,,1,America/Hermosillo
79346,83526,SON,,,1,America/Hermosillo
79347,83527,SON,,,1,America/Hermosillo
79348,83528,SON,,,1,America/Hermosillo
79349,83529,SON,,,1,America/Hermosillo
79350,83530,SON,,,1,America/Hermosillo
79351,83531,SON,,,1,America/Hermosillo
79352,83532,SON,,,1,America/Hermosillo
79353,83533,SON,,,1,America/Hermosillo
79354,83534,SON,,,1,America/Hermosillo
79355,83535,SON,,,1,America/Hermosillo
79356,83536,SON,,,1,America/Hermosillo
79357,83537,SON,,,1,America/Hermosillo
79358,83538,SON,,,1,America/Hermosillo
79359,83539,SON,,,1,America/Hermosillo
79360,83540,SON,55,,1,America/Hermosillo
79361,83541,SON,,,1,America/Hermosillo
79362,83542,SON,,,1,America/Hermosillo
79363,83543,SON,,,1,America/Hermosillo
79364,83544,SON,,,1,America/Hermosillo
79365,83545,SON,,,1,America/Hermosillo
79366,83546,SON,,,1,America/Hermosillo
79367,83547,SON,,,1,America/Hermosillo
79368,83548,SON,,,1,America/Hermosillo
79369,83549,SON,,,1,America/Hermosillo
79370,83550,SON,48,11,1,America/Hermosillo
79371,83551,SON,,,1,America/Hermosillo
79372,83552,SON,,,1,America/Hermosillo
79373,83553,SON,48,11,1,America/Hermosillo
79374,83554,SON,48,11,1,America/Hermosillo
79375,83555,SON,48,11,1,America/Hermosillo
79376,83556,SON,48,11,1,America/Hermosillo
79377,83557,SON,48,11,1,America/Hermosillo
79378,83558,SON,,,1,America/Hermosillo
79379,83559,SON,,,1,America/Hermosillo
79380,83560,SON,48,,1,America/Hermosillo
79381,83561,SON,,,1,America/Hermosillo
79382,83562,SON,,,1,America/Hermosillo
79383,83563,SON,,,1,America/Hermosillo
79384,83564,SON,48,,1,America/Hermosillo
79385,83565,SON,48,,1,America/Hermosillo
79386,83566,SON,48,,1,America/Hermosillo
79387,83567,SON,48,,1,America/Hermosillo
79388,83568,SON,,,1,America/Hermosillo
79389,83569,SON,,,1,America/Hermosillo
79390,83570,SON,70,13,1,America/Hermosillo
79391,83571,SON,,,1,America/Hermosillo
79392,83572,SON,,,1,America/Hermosillo
79393,83573,SON,70,13,1,America/Hermosillo
